"URI","rdf-schema#label","animator_label","animator","developer_label","developer","director_label","director","distributor_label","distributor","imdbId","language_label","language","producer_label","producer","series_label","series","status","22-rdf-syntax-ns#type_label","22-rdf-syntax-ns#type","owl#differentFrom_label","owl#differentFrom"
"http://dbpedia.org/resource/Rock_'n'_Rodent","Rock 'n' Rodent","{Phil Roman|Ken Harris|Don Towsley|Don Morgan|Richard Thompson (animator)|Tom Ray|Ben Washam|Phil_DeGuard}","{http://dbpedia.org/resource/Phil_Roman|http://dbpedia.org/resource/Ken_Harris|http://dbpedia.org/resource/Don_Towsley|http://dbpedia.org/resource/Don_Morgan|http://dbpedia.org/resource/Richard_Thompson_(animator)|http://dbpedia.org/resource/Tom_Ray|http://dbpedia.org/resource/Ben_Washam|http://dbpedia.org/resource/Phil_DeGuard}","NULL","NULL","Abe Levitow","http://dbpedia.org/resource/Abe_Levitow","Metro-Goldwyn-Mayer","http://dbpedia.org/resource/Metro-Goldwyn-Mayer","NULL","NULL","NULL","{Chuck Jones|Les_Goldman}","{http://dbpedia.org/resource/Chuck_Jones|http://dbpedia.org/resource/Les_Goldman}","Tom and Jerry","http://dbpedia.org/resource/Tom_and_Jerry","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/Rocket-bye_Baby","Rocket-bye Baby","{Ken Harris|Abe Levitow|Harry Love (animator)|Ben Washam}","{http://dbpedia.org/resource/Ken_Harris|http://dbpedia.org/resource/Abe_Levitow|http://dbpedia.org/resource/Harry_Love_(animator)|http://dbpedia.org/resource/Ben_Washam}","NULL","NULL","Chuck Jones","http://dbpedia.org/resource/Chuck_Jones","Warner Bros.","http://dbpedia.org/resource/Warner_Bros.","NULL","NULL","NULL","Edward Selzer","http://dbpedia.org/resource/Edward_Selzer","Merrie Melodies","http://dbpedia.org/resource/Merrie_Melodies","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/Rocket_Squad","Rocket Squad","{Ken Harris|Abe Levitow|Richard Thompson (animator)|Ben Washam}","{http://dbpedia.org/resource/Ken_Harris|http://dbpedia.org/resource/Abe_Levitow|http://dbpedia.org/resource/Richard_Thompson_(animator)|http://dbpedia.org/resource/Ben_Washam}","NULL","NULL","Chuck Jones","http://dbpedia.org/resource/Chuck_Jones","{Warner Bros.|Vitaphone}","{http://dbpedia.org/resource/Warner_Bros.|http://dbpedia.org/resource/Vitaphone}","NULL","NULL","NULL","Edward Selzer","http://dbpedia.org/resource/Edward_Selzer","{Daffy Duck|Merrie Melodies}","{http://dbpedia.org/resource/Daffy_Duck|http://dbpedia.org/resource/Merrie_Melodies}","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/Rodent_to_Stardom","Rodent to Stardom","{Ed Solomon|Volus Jones|Ted_Bonnicksen|La_Verne_Harding}","{http://dbpedia.org/resource/Ed_Solomon|http://dbpedia.org/resource/Volus_Jones|http://dbpedia.org/resource/Ted_Bonnicksen|http://dbpedia.org/resource/La_Verne_Harding}","NULL","NULL","Alex Lovy","http://dbpedia.org/resource/Alex_Lovy","Warner Bros.","http://dbpedia.org/resource/Warner_Bros.","NULL","NULL","NULL","William L. Hendricks","http://dbpedia.org/resource/William_L._Hendricks","{Looney Tunes|Speedy Gonzales}","{http://dbpedia.org/resource/Looney_Tunes|http://dbpedia.org/resource/Speedy_Gonzales}","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/Rodeo_Dough","Rodeo Dough","NULL","NULL","NULL","NULL","NULL","NULL","Columbia Pictures","http://dbpedia.org/resource/Columbia_Pictures","NULL","NULL","NULL","Charles Mintz","http://dbpedia.org/resource/Charles_Mintz","Krazy Kat","http://dbpedia.org/resource/Krazy_Kat","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/Roger_Rabbit_short_films","Roger Rabbit short films","NULL","NULL","NULL","NULL","{Frank Marshall (producer)|Rob Minkoff}","{http://dbpedia.org/resource/Frank_Marshall_(producer)|http://dbpedia.org/resource/Rob_Minkoff}","Walt Disney Studios Motion Pictures","http://dbpedia.org/resource/Walt_Disney_Studios_Motion_Pictures","NULL","NULL","NULL","{Rob Minkoff|Don Hahn}","{http://dbpedia.org/resource/Rob_Minkoff|http://dbpedia.org/resource/Don_Hahn}","List of Who Framed Roger Rabbit characters","http://dbpedia.org/resource/List_of_Who_Framed_Roger_Rabbit_characters","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/Roman_Legion-Hare","Roman Legion-Hare","{Arthur Davis (animator)|Gerry Chiniquy|Virgil Ross}","{http://dbpedia.org/resource/Arthur_Davis_(animator)|http://dbpedia.org/resource/Gerry_Chiniquy|http://dbpedia.org/resource/Virgil_Ross}","NULL","NULL","Friz Freleng","http://dbpedia.org/resource/Friz_Freleng","Warner Bros.","http://dbpedia.org/resource/Warner_Bros.","0048559","NULL","NULL","Edward Selzer","http://dbpedia.org/resource/Edward_Selzer","Looney Tunes","http://dbpedia.org/resource/Looney_Tunes","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/Romp_in_a_Swamp","Romp in a Swamp","{Laverne Harding|Gil Turner|Robert Bentley (animator)|Art Landy|Herman_Cohen_(animator)}","{http://dbpedia.org/resource/Laverne_Harding|http://dbpedia.org/resource/Gil_Turner|http://dbpedia.org/resource/Robert_Bentley_(animator)|http://dbpedia.org/resource/Art_Landy|http://dbpedia.org/resource/Herman_Cohen_(animator)}","NULL","NULL","Paul Smith (animator)","http://dbpedia.org/resource/Paul_Smith_(animator)","Universal Studios","http://dbpedia.org/resource/Universal_Studios","NULL","NULL","NULL","Walter Lantz","http://dbpedia.org/resource/Walter_Lantz","Woody Woodpecker filmography","http://dbpedia.org/resource/Woody_Woodpecker_filmography","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/Room_and_Bird","Room and Bird","{Arthur Davis (animator)|Virgil Ross|Manuel Perez (animator)}","{http://dbpedia.org/resource/Arthur_Davis_(animator)|http://dbpedia.org/resource/Virgil_Ross|http://dbpedia.org/resource/Manuel_Perez_(animator)}","NULL","NULL","Friz Freleng","http://dbpedia.org/resource/Friz_Freleng","{Warner Bros.|Vitaphone}","{http://dbpedia.org/resource/Warner_Bros.|http://dbpedia.org/resource/Vitaphone}","NULL","NULL","NULL","Edward Selzer","http://dbpedia.org/resource/Edward_Selzer","{Tweety|Merrie Melodies|Granny (Looney Tunes)}","{http://dbpedia.org/resource/Tweety|http://dbpedia.org/resource/Merrie_Melodies|http://dbpedia.org/resource/Granny_(Looney_Tunes)}","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/Rooty_Toot_Toot","Rooty Toot Toot","{Art Babbitt|Grim Natwick|Paul Julian (artist)|Pat_Matthews|Tom_McDonald_(animator)}","{http://dbpedia.org/resource/Art_Babbitt|http://dbpedia.org/resource/Grim_Natwick|http://dbpedia.org/resource/Paul_Julian_(artist)|http://dbpedia.org/resource/Pat_Matthews|http://dbpedia.org/resource/Tom_McDonald_(animator)}","NULL","NULL","John Hubley","http://dbpedia.org/resource/John_Hubley","Columbia Pictures","http://dbpedia.org/resource/Columbia_Pictures","0043980","NULL","NULL","{UPA (animation studio)|Stephen Bosustow}","{http://dbpedia.org/resource/UPA_(animation_studio)|http://dbpedia.org/resource/Stephen_Bosustow}","Jolly Frolics","http://dbpedia.org/resource/Jolly_Frolics","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/Round_Trip_to_Mars","Round Trip to Mars","{Laverne Harding|Gil Turner|Robert Bentley (animator)|Art Landy|Herman_Cohen_(animator)}","{http://dbpedia.org/resource/Laverne_Harding|http://dbpedia.org/resource/Gil_Turner|http://dbpedia.org/resource/Robert_Bentley_(animator)|http://dbpedia.org/resource/Art_Landy|http://dbpedia.org/resource/Herman_Cohen_(animator)}","NULL","NULL","Paul Smith (animator)","http://dbpedia.org/resource/Paul_Smith_(animator)","Universal Studios","http://dbpedia.org/resource/Universal_Studios","NULL","NULL","NULL","Walter Lantz","http://dbpedia.org/resource/Walter_Lantz","Woody Woodpecker filmography","http://dbpedia.org/resource/Woody_Woodpecker_filmography","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/Royal_Cat_Nap","Royal Cat Nap","{Kenneth Muse|Carlo Vinci|Lewis_Marshall}","{http://dbpedia.org/resource/Kenneth_Muse|http://dbpedia.org/resource/Carlo_Vinci|http://dbpedia.org/resource/Lewis_Marshall}","NULL","NULL","{William Hanna|Joseph Barbera}","{http://dbpedia.org/resource/William_Hanna|http://dbpedia.org/resource/Joseph_Barbera}","Metro-Goldwyn-Mayer","http://dbpedia.org/resource/Metro-Goldwyn-Mayer","NULL","NULL","NULL","{William Hanna|Joseph Barbera}","{http://dbpedia.org/resource/William_Hanna|http://dbpedia.org/resource/Joseph_Barbera}","Tom and Jerry","http://dbpedia.org/resource/Tom_and_Jerry","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/Rugged_Bear","Rugged Bear","Volus Jones","http://dbpedia.org/resource/Volus_Jones","NULL","NULL","Jack Hannah","http://dbpedia.org/resource/Jack_Hannah","RKO Pictures","http://dbpedia.org/resource/RKO_Pictures","NULL","NULL","NULL","Walt Disney","http://dbpedia.org/resource/Walt_Disney","Donald Duck","http://dbpedia.org/resource/Donald_Duck","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/Run,_Run,_Sweet_Road_Runner","Run Run Sweet Road Runner","{Hank Smith (animator)|Tom_McDonald_(animator)}","{http://dbpedia.org/resource/Hank_Smith_(animator)|http://dbpedia.org/resource/Tom_McDonald_(animator)}","NULL","NULL","Rudy Larriva","http://dbpedia.org/resource/Rudy_Larriva","{Warner Bros.|Vitaphone}","{http://dbpedia.org/resource/Warner_Bros.|http://dbpedia.org/resource/Vitaphone}","NULL","NULL","NULL","{Friz Freleng|David H. DePatie|Herbert Klynn}","{http://dbpedia.org/resource/Friz_Freleng|http://dbpedia.org/resource/David_H._DePatie|http://dbpedia.org/resource/Herbert_Klynn}","Merrie Melodies","http://dbpedia.org/resource/Merrie_Melodies","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/Runaway_Brain","Runaway Brain","{Andreas Deja|Gary Dunn|Deboissy_Sylvain}","{http://dbpedia.org/resource/Andreas_Deja|http://dbpedia.org/resource/Gary_Dunn|http://dbpedia.org/resource/Deboissy_Sylvain}","NULL","NULL","Chris Bailey (animator)","http://dbpedia.org/resource/Chris_Bailey_(animator)","{Walt Disney Pictures|Walt Disney Studios Motion Pictures}","{http://dbpedia.org/resource/Walt_Disney_Pictures|http://dbpedia.org/resource/Walt_Disney_Studios_Motion_Pictures}","0114308","NULL","NULL","NULL","NULL","Mickey Mouse","http://dbpedia.org/resource/Mickey_Mouse","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/Rushing_Roulette","Rushing Roulette","{Norman McCabe|Warren Batchelder|Bob Matz|Don Williams (animator)|Manuel Perez (animator)}","{http://dbpedia.org/resource/Norman_McCabe|http://dbpedia.org/resource/Warren_Batchelder|http://dbpedia.org/resource/Bob_Matz|http://dbpedia.org/resource/Don_Williams_(animator)|http://dbpedia.org/resource/Manuel_Perez_(animator)}","NULL","NULL","Robert McKimson","http://dbpedia.org/resource/Robert_McKimson","Warner Bros.","http://dbpedia.org/resource/Warner_Bros.","NULL","NULL","NULL","{Friz Freleng|David H. DePatie}","{http://dbpedia.org/resource/Friz_Freleng|http://dbpedia.org/resource/David_H._DePatie}","Merrie Melodies","http://dbpedia.org/resource/Merrie_Melodies","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/Russian_Dressing_(film)","Russian Dressing (film)","NULL","NULL","NULL","NULL","NULL","NULL","Columbia Pictures","http://dbpedia.org/resource/Columbia_Pictures","NULL","NULL","NULL","NULL","NULL","Krazy Kat","http://dbpedia.org/resource/Krazy_Kat","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/Russian_Rhapsody_(film)","Russian Rhapsody (film)","{Robert McKimson|Rod Scribner}","{http://dbpedia.org/resource/Robert_McKimson|http://dbpedia.org/resource/Rod_Scribner}","NULL","NULL","Bob Clampett","http://dbpedia.org/resource/Bob_Clampett","Warner Bros.","http://dbpedia.org/resource/Warner_Bros.","NULL","NULL","NULL","Leon Schlesinger","http://dbpedia.org/resource/Leon_Schlesinger","Merrie Melodies","http://dbpedia.org/resource/Merrie_Melodies","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/Safety_Second","Safety Second","NULL","NULL","NULL","NULL","{William Hanna|Joseph Barbera}","{http://dbpedia.org/resource/William_Hanna|http://dbpedia.org/resource/Joseph_Barbera}","Metro-Goldwyn-Mayer","http://dbpedia.org/resource/Metro-Goldwyn-Mayer","NULL","NULL","NULL","Fred Quimby","http://dbpedia.org/resource/Fred_Quimby","Tom and Jerry","http://dbpedia.org/resource/Tom_and_Jerry","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/Sahara_Hare","Sahara Hare","{Arthur Davis (animator)|Gerry Chiniquy}","{http://dbpedia.org/resource/Arthur_Davis_(animator)|http://dbpedia.org/resource/Gerry_Chiniquy}","NULL","NULL","Friz Freleng","http://dbpedia.org/resource/Friz_Freleng","{Warner Bros.|Vitaphone}","{http://dbpedia.org/resource/Warner_Bros.|http://dbpedia.org/resource/Vitaphone}","NULL","NULL","NULL","Edward Selzer","http://dbpedia.org/resource/Edward_Selzer","Looney Tunes","http://dbpedia.org/resource/Looney_Tunes","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/Sally_Swing","Sally Swing","NULL","NULL","NULL","NULL","Dave Fleischer","http://dbpedia.org/resource/Dave_Fleischer","Paramount Pictures","http://dbpedia.org/resource/Paramount_Pictures","NULL","NULL","NULL","NULL","NULL","Betty Boop","http://dbpedia.org/resource/Betty_Boop","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
