"URI","rdf-schema#label","director_label","director","imdbId","licensee","musicComposer_label","musicComposer","network_label","network","producer_label","producer","soundRecording_label","soundRecording","type_label","type","writer_label","writer","22-rdf-syntax-ns#type_label","22-rdf-syntax-ns#type","rdf-schema#seeAlso_label","rdf-schema#seeAlso","owl#differentFrom_label","owl#differentFrom"
"http://dbpedia.org/resource/Bubblegum_Crash","Bubblegum Crash","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Original video animation","http://dbpedia.org/resource/Original_video_animation","NULL","NULL","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Bubblegum_Crisis","Bubblegum Crisis","{Masami Ōbari|Katsuhito Akiyama|Hiroaki Gōda}","{http://dbpedia.org/resource/Masami_Ōbari|http://dbpedia.org/resource/Katsuhito_Akiyama|http://dbpedia.org/resource/Hiroaki_Gōda}","NULL","NULL","Kōji Makaino","http://dbpedia.org/resource/Kōji_Makaino","NULL","NULL","{Toru Miura|Junji_Fujita}","{http://dbpedia.org/resource/Toru_Miura|http://dbpedia.org/resource/Junji_Fujita}","NULL","NULL","NULL","NULL","Toshimichi_Suzuki","http://dbpedia.org/resource/Toshimichi_Suzuki","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","List of Bubblegum Crisis characters","http://dbpedia.org/resource/List_of_Bubblegum_Crisis_characters","NULL","NULL"
"http://dbpedia.org/resource/Bubblegum_Crisis_Tokyo_2040","Bubblegum Crisis Tokyo 2040","Hiroki Hayashi","http://dbpedia.org/resource/Hiroki_Hayashi","NULL","NULL","NULL","NULL","TV Tokyo","http://dbpedia.org/resource/TV_Tokyo","NULL","NULL","NULL","NULL","NULL","NULL","Chiaki J. Konaka","http://dbpedia.org/resource/Chiaki_J._Konaka","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","List of Bubblegum Crisis characters","http://dbpedia.org/resource/List_of_Bubblegum_Crisis_characters","NULL","NULL"
"http://dbpedia.org/resource/Bubu_Chacha","Bubu Chacha","Akira_Okeya","http://dbpedia.org/resource/Akira_Okeya","NULL","NULL","Goji_Tsuno","http://dbpedia.org/resource/Goji_Tsuno","NHK","http://dbpedia.org/resource/NHK","Katsuhiko_Nozawa","http://dbpedia.org/resource/Katsuhiko_Nozawa","NULL","NULL","NULL","NULL","Akira_Okeya","http://dbpedia.org/resource/Akira_Okeya","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Bubuki_Buranki","Bubuki Buranki","NULL","NULL","NULL","NULL","NULL","NULL","{Nippon Broadcasting System|Television Aichi Broadcasting|Sun Television|Tokyo Metropolitan Television|AT-X (company)|Kyoto Broadcasting System}","{http://dbpedia.org/resource/Nippon_Broadcasting_System|http://dbpedia.org/resource/Television_Aichi_Broadcasting|http://dbpedia.org/resource/Sun_Television|http://dbpedia.org/resource/Tokyo_Metropolitan_Television|http://dbpedia.org/resource/AT-X_(company)|http://dbpedia.org/resource/Kyoto_Broadcasting_System}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Buddha_(manga)__film__1","NULL","NULL","NULL","NULL","NULL","Michiru Ōshima","http://dbpedia.org/resource/Michiru_Ōshima","NULL","NULL","Macoto Tezuka","http://dbpedia.org/resource/Macoto_Tezuka","NULL","NULL","NULL","NULL","Reiko Yoshida","http://dbpedia.org/resource/Reiko_Yoshida","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Buddha_(manga)__film__2","NULL","NULL","NULL","NULL","NULL","Michiru Ōshima","http://dbpedia.org/resource/Michiru_Ōshima","NULL","NULL","Macoto Tezuka","http://dbpedia.org/resource/Macoto_Tezuka","NULL","NULL","NULL","NULL","Reiko Yoshida","http://dbpedia.org/resource/Reiko_Yoshida","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Buddha_(manga)__film__3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Macoto Tezuka","http://dbpedia.org/resource/Macoto_Tezuka","NULL","NULL","NULL","NULL","Reiko Yoshida","http://dbpedia.org/resource/Reiko_Yoshida","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Buddy_Complex","Buddy Complex","NULL","NULL","NULL","NULL","Tatsuya Kato","http://dbpedia.org/resource/Tatsuya_Kato","{Yomiuri Telecasting Corporation|Television Aichi Broadcasting|Tokyo Metropolitan Television|Bandai Channel|Nippon BS Broadcasting}","{http://dbpedia.org/resource/Yomiuri_Telecasting_Corporation|http://dbpedia.org/resource/Television_Aichi_Broadcasting|http://dbpedia.org/resource/Tokyo_Metropolitan_Television|http://dbpedia.org/resource/Bandai_Channel|http://dbpedia.org/resource/Nippon_BS_Broadcasting}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","List of Buddy Complex episodes","http://dbpedia.org/resource/List_of_Buddy_Complex_episodes","NULL","NULL"
"http://dbpedia.org/resource/Bumpety_Boo","Bumpety Boo","NULL","NULL","NULL","NULL","NULL","NULL","NHK","http://dbpedia.org/resource/NHK","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Bungō_Stray_Dogs__tv_series__1","NULL","Takuya Igarashi","http://dbpedia.org/resource/Takuya_Igarashi","NULL","NULL","Taku Iwasaki","http://dbpedia.org/resource/Taku_Iwasaki","{Sun Television|Tokyo Metropolitan Television|Chiba Television Broadcasting|Television Kanagawa|TVQ Kyushu Broadcasting|Nippon BS Broadcasting|Television Saitama}","{http://dbpedia.org/resource/Sun_Television|http://dbpedia.org/resource/Tokyo_Metropolitan_Television|http://dbpedia.org/resource/Chiba_Television_Broadcasting|http://dbpedia.org/resource/Television_Kanagawa|http://dbpedia.org/resource/TVQ_Kyushu_Broadcasting|http://dbpedia.org/resource/Nippon_BS_Broadcasting|http://dbpedia.org/resource/Television_Saitama}","NULL","NULL","NULL","NULL","NULL","NULL","Yōji Enokido","http://dbpedia.org/resource/Yōji_Enokido","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Bunny_Drop__TV_series__1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Fuji Television","http://dbpedia.org/resource/Fuji_Television","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Bunny_Drop__live_film__1","NULL","Sabu (director)","http://dbpedia.org/resource/Sabu_(director)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Burn-Up_Excess","Burn-Up Excess","Shinichiro Kimura","http://dbpedia.org/resource/Shinichiro_Kimura","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Burn-Up_Scramble","Burn-Up Scramble","Hiroki Hayashi","http://dbpedia.org/resource/Hiroki_Hayashi","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Burn-Up_W","Burn-Up W","Hiroshi Negishi","http://dbpedia.org/resource/Hiroshi_Negishi","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Original video animation","http://dbpedia.org/resource/Original_video_animation","NULL","NULL","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Burn_Up!","Burn Up!","Please Teacher!","http://dbpedia.org/resource/Please_Teacher!","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Burst_Angel","Burst Angel","Koichi Ohata","http://dbpedia.org/resource/Koichi_Ohata","NULL","NULL","NULL","NULL","TV Asahi","http://dbpedia.org/resource/TV_Asahi","NULL","NULL","NULL","NULL","NULL","NULL","Fumihiko Shimo","http://dbpedia.org/resource/Fumihiko_Shimo","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","List of Burst Angel episodes","http://dbpedia.org/resource/List_of_Burst_Angel_episodes","NULL","NULL"
"http://dbpedia.org/resource/Burst_Ball_Barrage!!_Super_B-Daman__tv_series__1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","TV Tokyo","http://dbpedia.org/resource/TV_Tokyo","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Bus_Gamer__ova__1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Buso_Renkin__tv_series__1","NULL","NULL","NULL","NULL","NULL","Kohei Tanaka (composer)","http://dbpedia.org/resource/Kohei_Tanaka_(composer)","TV Tokyo","http://dbpedia.org/resource/TV_Tokyo","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Busou_Shinki_(anime)","Busou Shinki (anime)","NULL","NULL","NULL","NULL","NULL","NULL","{Tokyo Broadcasting System|Mainichi Broadcasting System|BS-TBS}","{http://dbpedia.org/resource/Tokyo_Broadcasting_System|http://dbpedia.org/resource/Mainichi_Broadcasting_System|http://dbpedia.org/resource/BS-TBS}","NULL","NULL","NULL","NULL","Original net animation","http://dbpedia.org/resource/Original_net_animation","Masahiro Yokotani","http://dbpedia.org/resource/Masahiro_Yokotani","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Buzzer_Beater_(manga)__tv_series__1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","WOWOW","http://dbpedia.org/resource/WOWOW","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Buzzer_Beater_(manga)__tv_series__2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Nippon TV","http://dbpedia.org/resource/Nippon_TV","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Bôken_Korobokkuru","Bôken Korobokkuru","NULL","NULL","NULL","NULL","NULL","NULL","Yomiuri Telecasting Corporation","http://dbpedia.org/resource/Yomiuri_Telecasting_Corporation","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/C3_(light_novel)__ova__1","NULL","Shin Ōnuma","http://dbpedia.org/resource/Shin_Ōnuma","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Michiko Yokote","http://dbpedia.org/resource/Michiko_Yokote","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/C3_(light_novel)__tv_series__1","NULL","Shin Ōnuma","http://dbpedia.org/resource/Shin_Ōnuma","NULL","NULL","NULL","NULL","{Television Aichi Broadcasting|Sun Television|Tokyo Metropolitan Television|Chiba Television Broadcasting|Television Kanagawa|AT-X (company)|Nippon BS Broadcasting|Television Saitama|Kyoto Broadcasting System}","{http://dbpedia.org/resource/Television_Aichi_Broadcasting|http://dbpedia.org/resource/Sun_Television|http://dbpedia.org/resource/Tokyo_Metropolitan_Television|http://dbpedia.org/resource/Chiba_Television_Broadcasting|http://dbpedia.org/resource/Television_Kanagawa|http://dbpedia.org/resource/AT-X_(company)|http://dbpedia.org/resource/Nippon_BS_Broadcasting|http://dbpedia.org/resource/Television_Saitama|http://dbpedia.org/resource/Kyoto_Broadcasting_System}","NULL","NULL","NULL","NULL","NULL","NULL","Michiko Yokote","http://dbpedia.org/resource/Michiko_Yokote","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
