"URI","rdf-schema#label","author_label","author","budget","cinematography_label","cinematography","director_label","director","distributor_label","distributor","editing_label","editing","firstPublicationDate","gross","illustrator_label","illustrator","imdbId","lastPublicationDate","magazine_label","magazine","musicComposer_label","musicComposer","numberOfVolumes","producer_label","producer","publisher_label","publisher","runtime","soundRecording_label","soundRecording","starring_label","starring","type_label","type","22-rdf-syntax-ns#type_label","22-rdf-syntax-ns#type","rdf-schema#seeAlso_label","rdf-schema#seeAlso","owl#differentFrom_label","owl#differentFrom"
"http://dbpedia.org/resource/Fight_Ippatsu!_Jūden-chan!!","Fight Ippatsu! Jūden-chan!!","Bow Ditama","http://dbpedia.org/resource/Bow_Ditama","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006-06-24","NULL","NULL","NULL","NULL","2013-10-26","Comic Gum","http://dbpedia.org/resource/Comic_Gum","NULL","NULL","10","NULL","NULL","Wani Books","http://dbpedia.org/resource/Wani_Books","NULL","NULL","NULL","NULL","NULL","Manga","http://dbpedia.org/resource/Manga","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Fighting_Beauty_Wulong","Fighting Beauty Wulong","Yūgo Ishikawa","http://dbpedia.org/resource/Yūgo_Ishikawa","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2002-12-26","NULL","NULL","NULL","NULL","NULL","Weekly Young Sunday","http://dbpedia.org/resource/Weekly_Young_Sunday","NULL","NULL","19","NULL","NULL","Shogakukan","http://dbpedia.org/resource/Shogakukan","NULL","NULL","NULL","NULL","NULL","Manga","http://dbpedia.org/resource/Manga","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Fighting_Foodons","Fighting Foodons","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Comic BomBom","http://dbpedia.org/resource/Comic_BomBom","NULL","NULL","2","NULL","NULL","Kodansha","http://dbpedia.org/resource/Kodansha","NULL","NULL","NULL","NULL","NULL","Manga","http://dbpedia.org/resource/Manga","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Figure_17","Figure 17","{Shōji Yonemura|Genco_Olm}","{http://dbpedia.org/resource/Shōji_Yonemura|http://dbpedia.org/resource/Genco_Olm}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{2001-11-27|2002-06-10}","NULL","{Yuriko Chiba|Guy_Nakahira}","{http://dbpedia.org/resource/Yuriko_Chiba|http://dbpedia.org/resource/Guy_Nakahira}","NULL","2002-10-27","Dengeki Daioh","http://dbpedia.org/resource/Dengeki_Daioh","NULL","NULL","2","NULL","NULL","MediaWorks (publisher)","http://dbpedia.org/resource/MediaWorks_(publisher)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Finder_Series","Finder Series","Ayano Yamane","http://dbpedia.org/resource/Ayano_Yamane","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Be_x_Boy_Gold","http://dbpedia.org/resource/Be_x_Boy_Gold","NULL","NULL","7","NULL","NULL","Libre Publishing","http://dbpedia.org/resource/Libre_Publishing","NULL","NULL","NULL","NULL","NULL","Manga","http://dbpedia.org/resource/Manga","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Fire!_(manga)","Fire! (manga)","Hideko Mizuno","http://dbpedia.org/resource/Hideko_Mizuno","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Seventeen (Japanese magazine)","http://dbpedia.org/resource/Seventeen_(Japanese_magazine)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Fire_Candy","Fire Candy","Natsuo_Imamura","http://dbpedia.org/resource/Natsuo_Imamura","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Young Champion","http://dbpedia.org/resource/Young_Champion","NULL","NULL","2","NULL","NULL","Akita Shoten","http://dbpedia.org/resource/Akita_Shoten","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Fire_Tripper","Fire Tripper","Rumiko Takahashi","http://dbpedia.org/resource/Rumiko_Takahashi","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Weekly Shōnen Sunday","http://dbpedia.org/resource/Weekly_Shōnen_Sunday","NULL","NULL","1","NULL","NULL","{Shogakukan|Viz Media}","{http://dbpedia.org/resource/Shogakukan|http://dbpedia.org/resource/Viz_Media}","NULL","NULL","NULL","NULL","NULL","Manga","http://dbpedia.org/resource/Manga","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Fireball_(manga)","Fireball (manga)","Katsuhiro Otomo","http://dbpedia.org/resource/Katsuhiro_Otomo","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Manga","http://dbpedia.org/resource/Manga","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Firefighter!_Daigo_of_Fire_Company_M","Firefighter! Daigo of Fire Company M","Masahito Soda","http://dbpedia.org/resource/Masahito_Soda","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Weekly Shōnen Sunday","http://dbpedia.org/resource/Weekly_Shōnen_Sunday","NULL","NULL","20","NULL","NULL","Shogakukan","http://dbpedia.org/resource/Shogakukan","NULL","NULL","NULL","NULL","NULL","Manga","http://dbpedia.org/resource/Manga","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/First_Girl","First Girl","Chiho Saito","http://dbpedia.org/resource/Chiho_Saito","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Petit Comic","http://dbpedia.org/resource/Petit_Comic","NULL","NULL","5","NULL","NULL","Shogakukan","http://dbpedia.org/resource/Shogakukan","NULL","NULL","NULL","NULL","NULL","Manga","http://dbpedia.org/resource/Manga","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/First_Human_Giatrus","First Human Giatrus","Shunji_Sonoyama","http://dbpedia.org/resource/Shunji_Sonoyama","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Hideo_Shinoda","http://dbpedia.org/resource/Hideo_Shinoda","NULL","NULL","Weekly Manga Sunday","http://dbpedia.org/resource/Weekly_Manga_Sunday","NULL","NULL","NULL","NULL","NULL","{Shogakukan|Gakken|Jitsugyo no Nihon Sha}","{http://dbpedia.org/resource/Shogakukan|http://dbpedia.org/resource/Gakken|http://dbpedia.org/resource/Jitsugyo_no_Nihon_Sha}","NULL","NULL","NULL","NULL","NULL","Manga","http://dbpedia.org/resource/Manga","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/First_Love_Limited","First Love Limited","Mizuki Kawashita","http://dbpedia.org/resource/Mizuki_Kawashita","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{2007-10-01|2009-03-23}","NULL","NULL","NULL","NULL","2008-05-26","Weekly Shōnen Jump","http://dbpedia.org/resource/Weekly_Shōnen_Jump","NULL","NULL","{1|4}","NULL","NULL","Shueisha","http://dbpedia.org/resource/Shueisha","NULL","NULL","NULL","NULL","NULL","{Manga|Light novel}","{http://dbpedia.org/resource/Manga|http://dbpedia.org/resource/Light_novel}","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/First_Love_Monster","First Love Monster","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Aria (magazine)","http://dbpedia.org/resource/Aria_(magazine)","NULL","NULL","5","NULL","NULL","Kodansha","http://dbpedia.org/resource/Kodansha","NULL","NULL","NULL","NULL","NULL","Manga","http://dbpedia.org/resource/Manga","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/First_Love_Sisters","First Love Sisters","{Mako Komao|Reine Hibiki|Mizuo Shinonome}","{http://dbpedia.org/resource/Mako_Komao|http://dbpedia.org/resource/Reine_Hibiki|http://dbpedia.org/resource/Mizuo_Shinonome}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2003-06-28","NULL","NULL","NULL","NULL","2008-01-18","{Yuri Shimai|Comic Yuri Hime}","{http://dbpedia.org/resource/Yuri_Shimai|http://dbpedia.org/resource/Comic_Yuri_Hime}","NULL","NULL","3","NULL","NULL","{Ichijinsha|Sun_Magazine}","{http://dbpedia.org/resource/Ichijinsha|http://dbpedia.org/resource/Sun_Magazine}","NULL","NULL","NULL","NULL","NULL","Manga","http://dbpedia.org/resource/Manga","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Fish_in_the_Trap","Fish in the Trap","Ranma_Nekokichi","http://dbpedia.org/resource/Ranma_Nekokichi","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Manga","http://dbpedia.org/resource/Manga","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Fist_of_the_Blue_Sky","Fist of the Blue Sky","{Tetsuo Hara|Buronson}","{http://dbpedia.org/resource/Tetsuo_Hara|http://dbpedia.org/resource/Buronson}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Tetsuo Hara","http://dbpedia.org/resource/Tetsuo_Hara","NULL","NULL","Weekly Comic Bunch","http://dbpedia.org/resource/Weekly_Comic_Bunch","NULL","NULL","22","NULL","NULL","Shinchosha","http://dbpedia.org/resource/Shinchosha","NULL","NULL","NULL","NULL","NULL","Manga","http://dbpedia.org/resource/Manga","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Fist_of_the_North_Star","Fist of the North Star","Buronson","http://dbpedia.org/resource/Buronson","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1983-09-13","NULL","Tetsuo Hara","http://dbpedia.org/resource/Tetsuo_Hara","NULL","NULL","Weekly Shōnen Jump","http://dbpedia.org/resource/Weekly_Shōnen_Jump","NULL","NULL","27","NULL","NULL","Shueisha","http://dbpedia.org/resource/Shueisha","NULL","NULL","NULL","NULL","NULL","Manga","http://dbpedia.org/resource/Manga","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Flame_of_Recca","Flame of Recca","Nobuyuki Anzai","http://dbpedia.org/resource/Nobuyuki_Anzai","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Weekly Shōnen Sunday","http://dbpedia.org/resource/Weekly_Shōnen_Sunday","NULL","NULL","33","NULL","NULL","Shogakukan","http://dbpedia.org/resource/Shogakukan","NULL","NULL","NULL","NULL","NULL","Manga","http://dbpedia.org/resource/Manga","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Flesh-Colored_Horror","Flesh-Colored Horror","Junji Ito","http://dbpedia.org/resource/Junji_Ito","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Halloween_(magazine)","http://dbpedia.org/resource/Halloween_(magazine)","NULL","NULL","1","NULL","NULL","Asahi Sonorama","http://dbpedia.org/resource/Asahi_Sonorama","NULL","NULL","NULL","NULL","NULL","Manga","http://dbpedia.org/resource/Manga","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Flint_the_Time_Detective__manga__1","NULL","{Akira_Yamauchi|Hideki_Sonoda}","{http://dbpedia.org/resource/Akira_Yamauchi|http://dbpedia.org/resource/Hideki_Sonoda}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Comic BomBom","http://dbpedia.org/resource/Comic_BomBom","NULL","NULL","1","NULL","NULL","Kodansha","http://dbpedia.org/resource/Kodansha","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Flock_of_Angels","Flock of Angels","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3","NULL","NULL","Asahi Sonorama","http://dbpedia.org/resource/Asahi_Sonorama","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","NULL","NULL","NULL","NULL"
